pc,type,mispredicts,total,misPermil,dirMiss,tgtMiss,noPredMiss
278fa,5,1,100,10,0,0,1
2f8f0,3,1,1,1000,0,0,1
278ea,5,1,102,9.80392,0,0,1
2fa88,5,1,1,1000,0,0,1
3025c,3,1,9,111.111,0,0,1
3026a,3,1,1032,0.968992,0,0,1
e19c0,3,1,3,333.333,0,0,1
32052,0,1,3,333.333,0,0,1
e2a54,0,1,4,250,0,0,1
31e4e,0,1,408,2.45098,0,0,1
31ea0,0,1,2,500,0,0,1
e38c2,0,1,3,333.333,0,0,1
31ed4,0,1,410,2.43902,0,0,1
e3b12,0,1,2,500,0,0,1
31ff0,0,1,103,9.70874,0,0,1
e3b1e,0,1,2,500,0,0,1
31e0c,0,1,8,125,0,0,1
e3b58,0,1,2,500,0,0,1
32af0,0,1,3,333.333,0,0,1
32afa,0,1,3,333.333,0,0,1
d485c,0,1,1,1000,0,0,1
32b44,0,1,3,333.333,0,0,1
32b70,0,1,3,333.333,0,0,1
32bea,0,1,3,333.333,0,0,1
32bf2,0,1,1,1000,0,0,1
31150,0,1,3,333.333,0,0,1
30f7a,5,1,3,333.333,0,0,1
e20cc,0,1,10,100,0,0,1
30fb0,0,1,3,333.333,0,0,1
e20d4,0,1,4,250,0,0,1
2693a,0,1,408,2.45098,0,0,1
d8bac,0,1,7,142.857,0,0,1
e20ee,0,1,4,250,0,0,1
d8b48,0,1,7,142.857,0,0,1
d90d6,0,1,5,200,0,0,1
e211e,0,1,4,250,0,0,1
31172,0,1,1,1000,0,0,1
d8662,0,1,2,500,0,0,1
e215e,0,1,3,333.333,0,0,1
e218a,0,1,4,250,0,0,1
e21f8,0,1,4,250,0,0,1
31c36,3,1,511,1.95695,0,0,1
dc19e,0,1,1,1000,0,0,1
dbab2,0,1,2,500,0,0,1
dc130,0,1,2,500,0,0,1
2afdc,0,1,105,9.52381,0,0,1
2afc8,0,1,107,9.34579,0,0,1
dc14c,0,1,2,500,0,0,1
dc158,0,1,1,1000,0,0,1
dc168,0,1,1,1000,0,0,1
dc178,0,1,1,1000,0,0,1
2b0a4,0,1,204,4.90196,0,0,1
dc1a8,0,1,1,1000,0,0,1
dba0a,0,1,5,200,0,0,1
dc1c8,0,1,1,1000,0,0,1
2ab98,0,1,2,500,0,0,1
db9e2,0,1,1,1000,0,0,1
dc218,0,1,1,1000,0,0,1
db84a,0,1,1,1000,0,0,1
2ab82,5,1,2,500,0,0,1
dbe6a,0,1,2,500,0,0,1
dbd12,0,1,1,1000,0,0,1
2b746,0,1,200,5,0,0,1
dbe28,0,1,1,1000,0,0,1
dbd0c,0,1,1,1000,0,0,1
dbc9a,0,1,1,1000,0,0,1
dbe2e,0,1,2,500,0,0,1
dbc96,0,1,2,500,0,0,1
dbe32,0,1,1,1000,0,0,1
dc234,0,1,1,1000,0,0,1
dbf0e,0,1,1,1000,0,0,1
dbf12,0,1,1,1000,0,0,1
2b3a8,0,1,1,1000,0,0,1
dbf48,0,1,1,1000,0,0,1
2c032,0,1,100,10,0,0,1
2b2f8,5,1,101,9.90099,0,0,1
2b0aa,0,1,202,4.9505,0,0,1
2f412,3,1,1,1000,0,0,1
2d2ac,0,1,1,1000,0,0,1
2ed70,0,1,1,1000,0,0,1
dcec6,0,1,1,1000,0,0,1
dcee0,0,1,1,1000,0,0,1
dcf4c,0,1,1,1000,0,0,1
28b28,0,1,100,10,0,0,1
28b1c,0,1,100,10,0,0,1
2f400,5,1,1,1000,0,0,1
dcea4,0,1,1,1000,0,0,1
d9190,0,1,6,166.667,0,0,1
dd274,0,1,1,1000,0,0,1
e05a0,0,1,3,333.333,0,0,1
e14ec,0,1,6,166.667,0,0,1
d913e,0,1,6,166.667,0,0,1
28682,5,1,830,1.20482,0,0,1
e14f2,0,1,6,166.667,0,0,1
e154e,0,1,6,166.667,0,0,1
db7de,0,1,1,1000,0,0,1
dc27a,0,1,1,1000,0,0,1
db800,0,1,2,500,0,0,1
2d25a,0,1,1,1000,0,0,1
dc2d8,0,1,1,1000,0,0,1
dc2e4,0,1,1,1000,0,0,1
2aa90,0,1,100,10,0,0,1
dc586,0,1,1,1000,0,0,1
2aa76,0,1,100,10,0,0,1
e3bd4,0,1,6,166.667,0,0,1
29984,5,1,100,10,0,0,1
dca64,0,1,1,1000,0,0,1
db7bc,0,1,2,500,0,0,1
dcb36,0,1,7,142.857,0,0,1
db6f4,0,1,2,500,0,0,1
dcb6e,0,1,1,1000,0,0,1
dcbbe,0,1,1,1000,0,0,1
e9a98,0,1,2,500,0,0,1
24bc4,0,1,1,1000,0,0,1
e9a64,0,1,2,500,0,0,1
e9a7c,5,1,2,500,0,0,1
ca582,0,1,1,1000,0,0,1
24466,5,1,102,9.80392,0,0,1
e9a84,0,1,2,500,0,0,1
2443e,0,1,102,9.80392,0,0,1
ca536,0,1,1,1000,0,0,1
e8ef4,0,1,29,34.4828,0,0,1
3461a,3,1,405,2.46914,0,0,1
34830,0,1,8,125,0,0,1
ca42e,0,1,1,1000,0,0,1
ca382,5,1,1,1000,0,0,1
243f2,5,1,102,9.80392,0,0,1
c9e7a,0,1,1,1000,0,0,1
e9ac4,0,1,2,500,0,0,1
c9e50,0,1,1,1000,0,0,1
3448a,0,1,1,1000,0,0,1
e67f4,0,1,1,1000,0,0,1
24fc4,0,1,1,1000,0,0,1
24fbc,5,1,1,1000,0,0,1
24f92,5,1,1,1000,0,0,1
24f68,0,1,1,1000,0,0,1
24f60,5,1,1,1000,0,0,1
24f40,5,1,1,1000,0,0,1
3446a,0,1,1,1000,0,0,1
c0a5e,0,1,1,1000,0,0,1
e6880,0,1,2,500,0,0,1
ca5e8,5,1,1,1000,0,0,1
345d2,0,1,405,2.46914,0,0,1
24c78,5,1,1,1000,0,0,1
e68bc,5,1,3,333.333,0,0,1
e68fe,0,1,3,333.333,0,0,1
e6926,0,1,3,333.333,0,0,1
22fe2,5,1,1,1000,0,0,1
23994,0,1,1,1000,0,0,1
a4a08,5,1,202,4.9505,0,0,1
a49ce,0,1,205,4.87805,0,0,1
ea67e,0,1,2,500,0,0,1
a41ec,0,1,101,9.90099,0,0,1
ea714,0,1,2,500,0,0,1
ea75c,0,1,2,500,0,0,1
3c0cc,0,1,212,4.71698,0,0,1
3be68,0,1,2,500,0,0,1
22c3c,5,1,1,1000,0,0,1
220ae,0,1,36,27.7778,0,0,1
2209c,0,1,16,62.5,0,0,1
eaae8,0,1,3,333.333,0,0,1
21f90,0,1,36,27.7778,0,0,1
eabfa,0,1,3,333.333,0,0,1
3cd28,0,1,1248,0.801282,0,0,1
21f44,0,1,24,41.6667,0,0,1
23e50,0,1,4,250,0,0,1
c03fc,0,1,1,1000,0,0,1
e9b60,0,1,3,333.333,0,0,1
240fa,0,1,1,1000,0,0,1
bdd0a,0,1,10,100,0,0,1
e9c58,5,1,4,250,0,0,1
e9c68,0,1,3,333.333,0,0,1
e9caa,0,1,1,1000,0,0,1
bdcbc,0,1,10,100,0,0,1
24fda,0,1,1,1000,0,0,1
23e4c,0,1,1,1000,0,0,1
23e34,0,1,5,200,0,0,1
bdc8a,0,1,10,100,0,0,1
3be0e,0,1,2,500,0,0,1
23dac,0,1,1,1000,0,0,1
ea4f2,0,1,2,500,0,0,1
3be42,0,1,2,500,0,0,1
ca78e,0,1,1,1000,0,0,1
e5b08,0,1,3,333.333,0,0,1
32cf6,0,1,1,1000,0,0,1
e5b46,0,1,3,333.333,0,0,1
e5b60,0,1,3,333.333,0,0,1
e5b8a,5,1,3,333.333,0,0,1
e5b90,0,1,3,333.333,0,0,1
ca8a6,0,1,1,1000,0,0,1
32e34,0,1,1,1000,0,0,1
e436c,0,1,1,1000,0,0,1
e5c22,0,1,3,333.333,0,0,1
e5c44,0,1,3,333.333,0,0,1
e5c5c,0,1,3,333.333,0,0,1
e5ec0,5,1,2,500,0,0,1
e5ede,0,1,2,500,0,0,1
258e6,0,1,3,333.333,0,0,1
e5efc,0,1,2,500,0,0,1
32ffa,5,1,3,333.333,0,0,1
d3fdc,0,1,1,1000,0,0,1
e3bf4,0,1,1,1000,0,0,1
d46d6,0,1,2,500,0,0,1
e3c10,0,1,1,1000,0,0,1
e3c48,0,1,3,333.333,0,0,1
d4124,0,1,1,1000,0,0,1
e3c7a,0,1,2,500,0,0,1
e3cd0,0,1,1,1000,0,0,1
e3cf0,0,1,2,500,0,0,1
257e6,3,1,2,500,0,0,1
cc6de,0,1,128,7.8125,0,0,1
e3cfe,0,1,2,500,0,0,1
e3d0c,0,1,2,500,0,0,1
e3d6e,0,1,3,333.333,0,0,1
e3e10,0,1,1,1000,0,0,1
e4264,0,1,3,333.333,0,0,1
e4348,0,1,2,500,0,0,1
251e2,5,1,1,1000,0,0,1
e67ac,0,1,2,500,0,0,1
2523c,5,1,1,1000,0,0,1
ca760,0,1,1,1000,0,0,1
33380,5,1,3,333.333,0,0,1
e67bc,0,1,1,1000,0,0,1
25220,5,1,1,1000,0,0,1
25202,5,1,1,1000,0,0,1
33382,0,1,2,500,0,0,1
2529e,0,1,1,1000,0,0,1
251be,5,1,1,1000,0,0,1
2519e,5,1,1,1000,0,0,1
2517e,5,1,1,1000,0,0,1
2515e,5,1,1,1000,0,0,1
2513e,5,1,1,1000,0,0,1
2511e,5,1,1,1000,0,0,1
250f6,5,1,1,1000,0,0,1
24fec,0,1,1,1000,0,0,1
e633c,0,1,1248,0.801282,0,0,1
257a0,0,1,1,1000,0,0,1
e6122,0,1,3,333.333,0,0,1
2564c,0,1,1,1000,0,0,1
33028,0,1,3,333.333,0,0,1
255a0,0,1,2,500,0,0,1
25572,0,1,3,333.333,0,0,1
e630a,0,1,1248,0.801282,0,0,1
e630c,0,1,1248,0.801282,0,0,1
21f2a,0,1,24,41.6667,0,0,1
e6732,0,1,28,35.7143,0,0,1
254f6,0,1,2,500,0,0,1
33118,0,1,2,500,0,0,1
e675a,0,1,27,37.037,0,0,1
252e2,0,1,1,1000,0,0,1
252ca,0,1,1,1000,0,0,1
e676e,0,1,27,37.037,0,0,1
1a772,5,1,3,333.333,0,0,1
11d5e6,0,1,2,500,0,0,1
11d612,0,1,2,500,0,0,1
1a1f0,5,1,1,1000,0,0,1
1a1f4,0,1,1,1000,0,0,1
1094a6,0,1,1,1000,0,0,1
1a6b8,5,1,9,111.111,0,0,1
1a6cc,5,1,9,111.111,0,0,1
1a6da,0,1,7,142.857,0,0,1
109492,0,1,2,500,0,0,1
10948e,0,1,3,333.333,0,0,1
1a198,0,1,1,1000,0,0,1
11d6f8,0,1,2,500,0,0,1
1a786,5,1,3,333.333,0,0,1
1a792,0,1,3,333.333,0,0,1
11d70e,0,1,2,500,0,0,1
1a88c,5,1,1,1000,0,0,1
11d734,0,1,1,1000,0,0,1
1a8a0,5,1,1,1000,0,0,1
1a8ac,0,1,1,1000,0,0,1
1a924,5,1,2,500,0,0,1
f7c54,0,1,128,7.8125,0,0,1
10ce5a,0,1,7,142.857,0,0,1
f2312,0,1,2487,0.402091,0,0,1
10ce54,0,1,7,142.857,0,0,1
f7b86,0,1,256,3.90625,0,0,1
10ce42,0,1,7,142.857,0,0,1
f7bb6,0,1,128,7.8125,0,0,1
f2278,0,1,1,1000,0,0,1
f7bfa,3,1,128,7.8125,0,0,1
1a0bc,5,1,1,1000,0,0,1
1a93a,5,1,2,500,0,0,1
1a0de,5,1,1,1000,0,0,1
1a0e2,0,1,1,1000,0,0,1
1169ca,0,1,2,500,0,0,1
1a146,0,1,1,1000,0,0,1
f21de,0,1,2487,0.402091,0,0,1
1095a4,0,1,1,1000,0,0,1
1a178,5,1,1,1000,0,0,1
1a182,5,1,1,1000,0,0,1
1a18e,5,1,1,1000,0,0,1
1bf86,0,1,1,1000,0,0,1
109214,0,1,1,1000,0,0,1
109200,0,1,6,166.667,0,0,1
f1656,0,1,15,66.6667,0,0,1
1b654,0,1,1,1000,0,0,1
1bd84,0,1,1,1000,0,0,1
f15fc,0,1,5,200,0,0,1
1bee2,0,1,20,50,0,0,1
f14c6,0,1,7,142.857,0,0,1
1bf3a,0,1,1,1000,0,0,1
1b5e4,0,1,3,333.333,0,0,1
1bf9a,0,1,1,1000,0,0,1
f146c,0,1,32,31.25,0,0,1
1c0ac,0,1,2,500,0,0,1
1091c0,0,1,1,1000,0,0,1
1c0ba,0,1,2,500,0,0,1
109176,0,1,1,1000,0,0,1
1c0f8,0,1,2,500,0,0,1
1c0fe,0,1,9,111.111,0,0,1
1c1dc,0,1,2,500,0,0,1
1b0e0,0,1,729,1.37174,0,0,1
f19b2,0,1,1,1000,0,0,1
10923e,0,1,1,1000,0,0,1
1a9b2,5,1,3,333.333,0,0,1
1a9c6,5,1,1,1000,0,0,1
1a9d2,0,1,1,1000,0,0,1
f197e,0,1,6,166.667,0,0,1
f1944,0,1,5,200,0,0,1
f191c,0,1,6,166.667,0,0,1
109238,5,1,1,1000,0,0,1
f2638,0,1,819,1.221,0,0,1
1b112,0,1,207,4.83092,0,0,1
f17de,0,1,29,34.4828,0,0,1
f1760,0,1,3,333.333,0,0,1
1b16e,0,1,8,125,0,0,1
1b1fc,0,1,1,1000,0,0,1
f171c,0,1,1,1000,0,0,1
1b260,0,1,1,1000,0,0,1
103ac6,0,1,5,200,0,0,1
1b39e,0,1,1,1000,0,0,1
10d14c,0,1,8,125,0,0,1
10d8fa,0,1,6,166.667,0,0,1
10d92c,0,1,6,166.667,0,0,1
f3b16,0,1,92,10.8696,0,0,1
f3b14,0,1,12,83.3333,0,0,1
10d938,0,1,6,166.667,0,0,1
10d95c,0,1,3,333.333,0,0,1
18e48,0,1,1,1000,0,0,1
10da52,0,1,6,166.667,0,0,1
10da56,0,1,3,333.333,0,0,1
10d16c,0,1,7,142.857,0,0,1
f3aa2,0,1,212,4.71698,0,0,1
f4472,0,1,1,1000,0,0,1
f448e,0,1,69,14.4928,0,0,1
10d140,0,1,8,125,0,0,1
10d138,0,1,8,125,0,0,1
185b8,5,1,1,1000,0,0,1
18ef2,5,1,1,1000,0,0,1
10db10,0,1,6,166.667,0,0,1
10dc00,0,1,2,500,0,0,1
18ba8,0,1,1,1000,0,0,1
10d4d2,0,1,6,166.667,0,0,1
10d4e0,0,1,6,166.667,0,0,1
10d4b0,0,1,6,166.667,0,0,1
18ace,0,1,2,500,0,0,1
10d84c,0,1,2,500,0,0,1
f3d30,0,1,3,333.333,0,0,1
f3d3e,0,1,2,500,0,0,1
f3c4c,0,1,1,1000,0,0,1
10d45e,0,1,3,333.333,0,0,1
18fc0,5,1,99,10.101,0,0,1
10d45a,0,1,6,166.667,0,0,1
10d41c,0,1,6,166.667,0,0,1
10d34c,0,1,2,500,0,0,1
f3bca,0,1,4,250,0,0,1
10d330,0,1,2,500,0,0,1
18cec,0,1,1,1000,0,0,1
18d72,0,1,1,1000,0,0,1
10d18e,0,1,3,333.333,0,0,1
f4446,0,1,69,14.4928,0,0,1
19860,3,1,104,9.61538,0,0,1
f2d1a,0,1,5,200,0,0,1
f2d0a,0,1,5,200,0,0,1
f2cfa,0,1,5,200,0,0,1
197b6,3,1,1,1000,0,0,1
1980c,5,1,3,333.333,0,0,1
10ceea,0,1,7,142.857,0,0,1
f2cd4,0,1,5,200,0,0,1
19850,0,1,1,1000,0,0,1
19858,3,1,1,1000,0,0,1
f2e2c,0,1,5,200,0,0,1
198f2,0,1,102,9.80392,0,0,1
198f8,3,1,102,9.80392,0,0,1
f2c48,0,1,5,200,0,0,1
14a8e,0,1,1,1000,0,0,1
f546a,0,1,8,125,0,0,1
10cec4,0,1,7,142.857,0,0,1
143d8,0,1,1,1000,0,0,1
f5482,0,1,2,500,0,0,1
19f86,0,1,1,1000,0,0,1
191f8,5,1,1,1000,0,0,1
f47e0,0,1,5,200,0,0,1
f480a,0,1,5,200,0,0,1
18ffa,5,1,1,1000,0,0,1
19086,5,1,100,10,0,0,1
10cfd6,0,1,3,333.333,0,0,1
10df44,5,1,2,500,0,0,1
10df62,0,1,2,500,0,0,1
112e1e,0,1,3,333.333,0,0,1
112e2c,0,1,3,333.333,0,0,1
f0452,0,1,2,500,0,0,1
f37ba,0,1,332,3.01205,0,0,1
192b2,5,1,1,1000,0,0,1
112e6c,0,1,4,250,0,0,1
112e88,0,1,2,500,0,0,1
10cf44,0,1,8,125,0,0,1
f3730,0,1,23,43.4783,0,0,1
11321a,0,1,4,250,0,0,1
f4c4e,0,1,2,500,0,0,1
f4c58,0,1,5,200,0,0,1
1c5bc,0,1,10,100,0,0,1
f0e92,0,1,1,1000,0,0,1
1090f0,0,1,1,1000,0,0,1
108ce2,0,1,1,1000,0,0,1
107518,0,1,1,1000,0,0,1
1c7b8,0,1,16,62.5,0,0,1
10910a,0,1,1,1000,0,0,1
107500,0,1,1,1000,0,0,1
1c5d8,0,1,1,1000,0,0,1
f0cc0,0,1,3,333.333,0,0,1
108d66,0,1,1,1000,0,0,1
107586,0,1,1,1000,0,0,1
1c73a,0,1,28,35.7143,0,0,1
1c6ba,0,1,28,35.7143,0,0,1
107ec0,0,1,1,1000,0,0,1
1c7be,0,1,16,62.5,0,0,1
1c802,0,1,8,125,0,0,1
1c6d0,0,1,27,37.037,0,0,1
109124,0,1,1,1000,0,0,1
1c5a2,0,1,86,11.6279,0,0,1
1c59e,0,1,76,13.1579,0,0,1
1c58a,0,1,1,1000,0,0,1
108b68,0,1,1,1000,0,0,1
f0844,0,1,4,250,0,0,1
f0d36,0,1,1,1000,0,0,1
122cdc,0,1,22,45.4545,0,0,1
1c76e,0,1,20,50,0,0,1
108b70,0,1,1,1000,0,0,1
108b76,0,1,1,1000,0,0,1
108ba4,0,1,1,1000,0,0,1
108bac,0,1,1,1000,0,0,1
108bb2,0,1,1,1000,0,0,1
f0c72,0,1,3,333.333,0,0,1
f0ae8,0,1,3,333.333,0,0,1
106414,0,1,28,35.7143,0,0,1
1c686,0,1,29,34.4828,0,0,1
108b3a,0,1,1,1000,0,0,1
108b38,0,1,2,500,0,0,1
108cf2,0,1,1,1000,0,0,1
108d58,0,1,1,1000,0,0,1
108b7c,0,1,1,1000,0,0,1
10642c,0,1,27,37.037,0,0,1
f0c3e,0,1,1,1000,0,0,1
1c260,0,1,1,1000,0,0,1
f10a0,0,1,2478,0.403551,0,0,1
1c36a,0,1,2,500,0,0,1
11f168,0,1,1,1000,0,0,1
1ca30,0,1,6,166.667,0,0,1
123be8,0,1,1,1000,0,0,1
1c2d0,0,1,125,8,0,0,1
1c2c8,0,1,2,500,0,0,1
108b86,0,1,1,1000,0,0,1
1c916,0,1,15,66.6667,0,0,1
f11f0,0,1,15,66.6667,0,0,1
123bd4,0,1,1,1000,0,0,1
125af0,0,1,6,166.667,0,0,1
f0ce4,0,1,1,1000,0,0,1
f1216,0,1,150,6.66667,0,0,1
1c6fa,0,1,23,43.4783,0,0,1
106468,0,1,28,35.7143,0,0,1
11da34,0,1,1,1000,0,0,1
f0476,0,1,2,500,0,0,1
1ca6a,0,1,1,1000,0,0,1
f0cce,0,1,1,1000,0,0,1
1ca0c,0,1,4,250,0,0,1
10913e,0,1,1,1000,0,0,1
109158,0,1,1,1000,0,0,1
108c32,0,1,1,1000,0,0,1
11f218,0,1,1,1000,0,0,1
1c482,0,1,1,1000,0,0,1
1c45a,0,1,1,1000,0,0,1
1074fa,0,1,1,1000,0,0,1
f1088,0,1,150,6.66667,0,0,1
108a92,0,1,128,7.8125,0,0,1
f0492,0,1,4,250,0,0,1
1c398,0,1,2,500,0,0,1
f0abc,0,1,3,333.333,0,0,1
10838a,0,1,17,58.8235,0,0,1
11f13a,0,1,1,1000,0,0,1
108cd2,0,1,1,1000,0,0,1
a6af8,4,0,4,0,0,0,0
a6aea,2,0,4,0,0,0,0
a6b2c,0,0,4,0,0,0,0
a86b6,0,0,4,0,0,0,0
a6b14,2,0,4,0,0,0,0
a81aa,2,0,1,0,0,0,0
108bea,4,0,1,0,0,0,0
a86ac,0,0,4,0,0,0,0
108b9a,0,0,1,0,0,0,0
a6b42,2,0,4,0,0,0,0
a6b50,4,0,4,0,0,0,0
a86a2,2,0,4,0,0,0,0
a81b8,4,0,1,0,0,0,0
a81a4,2,0,1,0,0,0,0
d9116,4,0,5,0,0,0,0
a7e04,4,0,1,0,0,0,0
a7df8,2,0,1,0,0,0,0
a7dee,2,0,1,0,0,0,0
a6b1c,0,0,4,0,0,0,0
beb1e,2,0,1,0,0,0,0
108c20,0,0,1,0,0,0,0
bdf80,0,0,10,0,0,0,0
bdf86,0,0,10,0,0,0,0
bdf8a,1,0,10,0,0,0,0
be400,2,0,1,0,0,0,0
be406,0,0,1,0,0,0,0
be40e,4,0,1,0,0,0,0
beaac,2,0,1,0,0,0,0
beaba,4,0,1,0,0,0,0
bdf7c,2,0,10,0,0,0,0
beb2c,4,0,1,0,0,0,0
bf116,2,0,9,0,0,0,0
d90b4,0,0,16,0,0,0,0
bf120,2,0,9,0,0,0,0
bf126,2,0,9,0,0,0,0
bf134,0,0,9,0,0,0,0
bf140,4,0,9,0,0,0,0
c03f6,0,0,1,0,0,0,0
bdc7e,0,0,10,0,0,0,0
a86ce,0,0,4,0,0,0,0
a86d6,4,0,4,0,0,0,0
a9cfe,2,0,4,0,0,0,0
a9d06,0,0,4,0,0,0,0
a9d16,0,0,4,0,0,0,0
a9d2c,2,0,4,0,0,0,0
a9d3a,4,0,4,0,0,0,0
bd6c8,1,0,814,0,0,0,0
a86ca,2,0,4,0,0,0,0
10cfc4,0,0,3,0,0,0,0
bdcb2,0,0,10,0,0,0,0
10cfb4,4,0,7,0,0,0,0
bdcd6,0,0,10,0,0,0,0
bdcf8,4,0,10,0,0,0,0
bdcfe,0,0,10,0,0,0,0
a6a4c,0,0,4,0,0,0,0
d90b8,0,0,16,0,0,0,0
10d1a8,0,0,3,0,0,0,0
a3800,2,0,2,0,0,0,0
10d1cc,2,0,3,0,0,0,0
a3816,0,0,213,0,0,0,0
a382e,4,0,213,0,0,0,0
a3846,1,0,211,0,0,0,0
a4166,0,0,105,0,0,0,0
10d1c8,1,0,3,0,0,0,0
10d1b2,0,0,3,0,0,0,0
10d1ae,0,0,3,0,0,0,0
db7f8,0,0,1,0,0,0,0
10d1d0,1,0,3,0,0,0,0
10d19e,0,0,3,0,0,0,0
a41bc,0,0,102,0,0,0,0
108ad0,0,0,1,0,0,0,0
a41c6,2,0,102,0,0,0,0
a41e8,4,0,105,0,0,0,0
10d180,2,0,3,0,0,0,0
db7f0,0,0,1,0,0,0,0
108b20,0,0,7,0,0,0,0
db7da,2,0,1,0,0,0,0
10d494,0,0,6,0,0,0,0
d8638,2,0,2,0,0,0,0
10d4d0,1,0,6,0,0,0,0
a34c6,1,0,230,0,0,0,0
10d4aa,0,0,6,0,0,0,0
10d4a2,0,0,6,0,0,0,0
a37bc,0,0,211,0,0,0,0
a37c2,2,0,211,0,0,0,0
125b94,4,0,6,0,0,0,0
10d49e,0,0,6,0,0,0,0
db812,0,0,2,0,0,0,0
a4226,1,0,2,0,0,0,0
10d480,0,0,6,0,0,0,0
10d474,0,0,6,0,0,0,0
db804,0,0,1,0,0,0,0
a37ca,0,0,204,0,0,0,0
10d406,0,0,3,0,0,0,0
108aa4,4,0,128,0,0,0,0
a37d4,0,0,204,0,0,0,0
a37dc,2,0,204,0,0,0,0
10d328,0,0,2,0,0,0,0
10d10c,2,0,8,0,0,0,0
10d11e,0,0,8,0,0,0,0
d968a,1,0,2,0,0,0,0
a6a34,0,0,4,0,0,0,0
a6a48,2,0,4,0,0,0,0
db834,1,0,2,0,0,0,0
a6a54,4,0,4,0,0,0,0
a6a6e,2,0,4,0,0,0,0
a6a78,0,0,4,0,0,0,0
a6a82,0,0,4,0,0,0,0
d91d8,1,0,5,0,0,0,0
10d12e,0,0,8,0,0,0,0
a6a96,2,0,4,0,0,0,0
a6a9a,0,0,4,0,0,0,0
d91d2,0,0,5,0,0,0,0
a6aa2,4,0,4,0,0,0,0
d91ca,0,0,5,0,0,0,0
10d0fa,0,0,8,0,0,0,0
a6abc,2,0,4,0,0,0,0
a6ac4,0,0,4,0,0,0,0
a6ad4,0,0,4,0,0,0,0
a49d8,0,0,3,0,0,0,0
db6ec,0,0,2,0,0,0,0
108b46,0,0,1,0,0,0,0
db68a,4,0,1,0,0,0,0
108b52,0,0,1,0,0,0,0
a4234,1,0,104,0,0,0,0
db680,4,0,1,0,0,0,0
10d168,1,0,7,0,0,0,0
10d15a,0,0,8,0,0,0,0
a49d2,0,0,3,0,0,0,0
10d156,0,0,8,0,0,0,0
108b90,0,0,1,0,0,0,0
a49dc,2,0,3,0,0,0,0
a49f4,4,0,205,0,0,0,0
db676,0,0,2,0,0,0,0
db672,0,0,2,0,0,0,0
a4a0c,1,0,202,0,0,0,0
a4a10,1,0,202,0,0,0,0
a6a20,2,0,4,0,0,0,0
a6a2a,0,0,4,0,0,0,0
db66e,0,0,2,0,0,0,0
1090da,2,0,1,0,0,0,0
d4716,0,0,2,0,0,0,0
d4730,0,0,2,0,0,0,0
d474a,0,0,2,0,0,0,0
d4764,0,0,2,0,0,0,0
d8e60,0,0,5,0,0,0,0
d477e,0,0,2,0,0,0,0
d8e5c,4,0,182,0,0,0,0
d4798,0,0,2,0,0,0,0
1090ca,2,0,1,0,0,0,0
d47b2,0,0,2,0,0,0,0
d8e6a,2,0,5,0,0,0,0
d47cc,0,0,2,0,0,0,0
10935e,1,0,1,0,0,0,0
d47e6,0,0,2,0,0,0,0
d4800,0,0,2,0,0,0,0
10932e,1,0,1,0,0,0,0
1090ea,2,0,1,0,0,0,0
109308,0,0,1,0,0,0,0
d4848,4,0,1,0,0,0,0
d484c,4,0,1,0,0,0,0
109104,2,0,1,0,0,0,0
d42c6,1,0,1,0,0,0,0
1094a2,4,0,1,0,0,0,0
d40be,0,0,1,0,0,0,0
d8ee4,2,0,182,0,0,0,0
d8ee0,0,0,182,0,0,0,0
d40e6,4,0,1,0,0,0,0
d410a,0,0,1,0,0,0,0
d4118,0,0,1,0,0,0,0
d8edc,0,0,182,0,0,0,0
d8ed6,0,0,182,0,0,0,0
d42c2,0,0,1,0,0,0,0
d8e00,0,0,182,0,0,0,0
d46d0,0,0,2,0,0,0,0
10944a,0,0,3,0,0,0,0
d8ebc,0,0,182,0,0,0,0
109430,0,0,1,0,0,0,0
109428,2,0,1,0,0,0,0
d8e7e,1,0,6,0,0,0,0
d8e70,0,0,5,0,0,0,0
d46e6,0,0,1,0,0,0,0
d4700,0,0,2,0,0,0,0
1091ca,0,0,1,0,0,0,0
d8b38,0,0,7,0,0,0,0
d869a,1,0,2,0,0,0,0
d857e,0,0,2,0,0,0,0
1091ec,1,0,1,0,0,0,0
d8690,2,0,2,0,0,0,0
d858e,0,0,2,0,0,0,0
d8596,0,0,2,0,0,0,0
d859a,1,0,2,0,0,0,0
d8680,4,0,2,0,0,0,0
1091d8,0,0,1,0,0,0,0
d8576,4,0,2,0,0,0,0
d85e2,0,0,2,0,0,0,0
d8670,0,0,2,0,0,0,0
109164,0,0,1,0,0,0,0
d85ec,0,0,2,0,0,0,0
d8660,0,0,2,0,0,0,0
d85f0,1,0,2,0,0,0,0
109170,2,0,1,0,0,0,0
d8658,0,0,2,0,0,0,0
d8646,0,0,2,0,0,0,0
d8628,0,0,2,0,0,0,0
d84ec,0,0,1,0,0,0,0
d8df2,0,0,182,0,0,0,0
d4b44,0,0,3,0,0,0,0
10911e,2,0,1,0,0,0,0
d4b5e,4,0,3,0,0,0,0
d4b78,4,0,6,0,0,0,0
d8b9e,2,0,7,0,0,0,0
109236,0,0,1,0,0,0,0
d4bb8,4,0,1,0,0,0,0
d847a,1,0,1,0,0,0,0
d84e0,1,0,1,0,0,0,0
cc6e6,4,0,128,0,0,0,0
d8b9c,4,0,7,0,0,0,0
109222,0,0,1,0,0,0,0
109138,2,0,1,0,0,0,0
